ID,Value,Category
3430,50.466432650468754,C
7515,18.090794003958685,B
6790,33.128685370317356,A
3906,82.69306715063564,C
2751,97.20155479615924,A
1977,13.428693503719646,B
1714,39.780632068836084,A
9912,22.334360107306082,A
6146,12.356918881350465,B
3269,88.3177687878726,C
6031,26.956871637702417,A
6408,93.36137926990665,B
5165,32.21745616755436,C
6834,63.022882359376936,A
5414,15.856154059569926,A
8137,77.88512500812183,C
9263,20.156046097111705,B
8412,71.71688958296563,C
9035,97.17574366081966,A
3247,79.64904333396072,C
4550,14.904627535513011,A
9624,55.18058364464997,C
3287,62.5508237147949,B
2699,91.3824705072391,B
9924,99.97123163199664,B
1224,29.269016351314065,C
2701,93.92478482525902,C
1850,14.622339559772454,B
1895,16.09069239700088,B
9968,59.815373735297165,A
1754,4.727861443662862,B
5261,98.93917199059292,B
1904,8.481156179692043,B
1809,26.72602065536643,C
9436,39.77800064272907,B
4434,60.08872321831683,C
3731,93.92353720614757,B
9540,86.12255317011999,A
3125,44.0765000203699,C
4707,49.336885750160604,C
2633,83.32790086520627,B
7827,33.156924732039116,A
2366,56.722625799195846,B
8248,48.55110436396622,B
7929,79.08340150567798,A
3910,78.7468412670594,C
2356,69.22023109471961,C
7575,44.33235841431531,C
2848,99.6454853025016,B
1512,99.98724169906453,B
4721,53.09298565266748,B
3632,36.571697775289735,A
1124,16.58872867787903,A
2239,74.27574392160606,A
4905,34.84146371516424,C
1999,64.11953027233076,C
5253,66.96973907779002,A
6706,25.77168931131265,C
5320,22.44927498241332,C
1368,23.338972002415048,C
8324,94.36531374709664,A
4358,91.5880865024202,B
9022,52.1227397701642,A
3133,79.41483875006428,C
6629,77.09527287842972,C
6152,60.56486955444196,A
8905,38.036340225177305,C
8352,3.613060643465738,C
9834,58.765547523669916,C
4266,75.72932518575665,B
2831,20.84606017204723,B
3921,11.28252142252279,A
9407,25.507601684162946,A
1566,18.186417906241665,A
7095,59.572593667100264,B
7776,55.78782508687469,B
7327,38.103888156228535,A
3675,84.07163902797026,A
4646,46.758144480360365,A
7970,19.064099429187536,B
8908,70.62672001053869,C
4867,80.79338333712435,C
4825,88.81235693763742,A
1400,67.69928946122565,C
7909,11.218693487598777,A
7932,89.25487782719443,A
6726,65.71296929865926,A
2456,86.72830679971536,A
4894,70.6875693535246,C
7661,93.31419250953141,B
3752,83.70818047601834,A
8837,9.74747808792497,C
2178,87.48905176650858,A
3452,32.06217225138148,A
9355,17.46051748087385,B
7554,65.03821561668953,C
6988,66.86485478603446,A
2708,56.72971208571792,A
2254,85.99143558724234,C
8521,63.49420660655805,A
1514,79.11015485637975,B
5087,93.29137659056651,A
6588,12.939201037418869,A
5499,16.738190427794308,C
6617,95.80160590050998,C
6994,83.01362532178199,A
6602,81.91057999007957,A
5737,27.19120186791078,A
2324,57.16107606405235,A
2083,34.363490970742085,B
6632,33.14141119506758,B
9300,60.703478451052206,C
6384,65.49621354771368,C
7348,71.62948815495916,B
5576,54.94720313030063,A
1967,84.99995297791581,A
4979,70.7633292168584,B
9840,95.43677363601465,A
5565,28.960928569688633,C
8313,27.273825270247297,B
4065,94.26739121138839,A
2565,30.806397393954164,B
2169,82.28318038781994,C
1628,91.22547263191487,B
8360,83.90656953433495,C
6123,7.880273757356773,B
8270,34.87507908518427,B
4859,36.0589412692394,B
6391,97.39398977956208,C
1891,3.7787514777620395,C
6479,52.21839333071342,B
4602,72.40123856708527,C
5234,94.99495882987135,C
6698,40.64234587717444,B
2108,9.316177378670492,C
7371,50.65016360892572,B
6080,31.202022958357027,A
5609,87.75204587396142,A
3288,86.57128538484903,B
4276,31.319961875345,C
2189,53.87342493870591,B
8710,11.021816513691759,C
6646,39.59734210419225,C
9704,5.630197307676459,A
2885,6.930146847791278,A
3330,22.051496826635148,A
6575,84.47000540350233,C
6770,7.355497394584008,A
5923,35.77098803379596,A
3775,77.67678408570396,C
8731,21.36077518978998,A
2690,6.499442405214095,A
9191,3.488813365036747,A
7250,80.78544676059495,C
4219,4.394897307314274,C
9443,82.066669027468,C
3281,58.92078018160488,B
9881,53.545637826523574,A
1269,70.53614162630213,B
1233,27.98017635991129,A
5492,5.829179101663609,C
7100,93.4549189816698,C
7560,62.57488176759332,C
5246,97.49812454384548,B
7841,93.36691776835177,A
7420,34.582891058751535,A
8249,79.27248019059162,B
6709,60.40696506595995,B
1386,80.33004066321634,C
9952,66.72950438234125,C
3001,79.16953157585226,B
8706,99.86811465449189,A
9020,44.461987866391816,A
4453,19.95855799387549,C
8657,51.380135081507824,C
2844,51.269097778637104,B
9848,53.104327174931626,C
5504,87.61515401711294,A
1256,21.260988669932424,B
8962,24.04550117845866,A
5869,54.96513959118056,C
6308,72.47943443700333,A
5482,4.496119105234673,B
9708,17.35180932278773,B
9944,56.80377444366954,A
8218,40.417669809138836,A
1411,58.61019757917301,C
3015,61.62513611575668,C
5453,97.00269281224467,A
1721,27.88338688290923,C
3284,63.65234207874215,A
7526,62.78137934408915,A
2672,62.5107669148438,A
5880,64.00837820290046,A
2491,56.547862716101434,A
8928,39.12756733048652,B
3822,50.740356625908234,C
3556,42.0636276483263,B
8392,45.72251736729953,A
7616,4.469446512305388,A
8542,20.84451601223247,C
8617,80.4270326629286,A
2777,5.819008705215527,A
8226,13.039660601817177,A
4367,94.20625320072828,C
4937,4.222055988337772,A
6171,53.75612868471905,B
4117,31.959598848320333,A
2209,55.2176230817197,C
6402,51.42289465466619,C
5933,90.59403985124783,A
9999,85.91025910018132,C
7796,49.7324536721004,A
1857,48.163956145088164,B
6865,65.97486938534081,A
2650,56.19298433108175,C
7980,69.52257365538144,C
1156,5.819288318218326,B
9279,1.3227182705289287,C
8173,31.75762424815325,A
4757,64.33534375734267,A
9483,62.700960853295,C
5785,54.46489614617116,A
3855,8.471249381602156,A
2418,94.52427335685815,B
2624,61.514130106011116,C
4997,87.67274165938123,C
7506,70.45968994792212,A
3133,78.92309852672804,A
5272,18.89801890536595,B
7305,72.21692412208623,A
2367,71.13534563075557,C
3995,33.808038128802416,C
2325,48.681241621821776,B
1491,47.54307484089816,B
6669,88.61990933070518,C
9785,8.958797997963195,C
3261,9.854522918124292,A
2007,21.72019033210081,C
2599,5.983900242030175,B
6919,4.818632586976688,B
4106,29.336554488267552,C
3782,3.7279665533351762,C
2486,95.39581781878846,A
5156,33.785550401385834,A
6268,47.139093566385135,C
5477,40.75570579082054,B
3075,97.98706555076312,B
6384,83.86355512576924,B
2979,39.94767203345887,A
4465,70.45930676414216,B
9448,80.63471528049477,C
1801,18.375229746308253,A
2155,86.06258762058059,B
4943,28.864909213306802,A
1603,83.91717864787539,B
1065,98.436303871546,B
5720,97.51141604158647,A
4040,58.29851181080426,B
9646,87.42951599594683,B
2326,6.032197956954605,B
8874,93.23111320493965,C
9011,63.58451871257221,A
4458,54.36799780163651,A
3075,33.31430619232026,A
9166,2.329701256721763,C
7449,76.0986813188749,A
1979,61.94022460367309,B
6167,53.116300671994765,B
8393,78.13886501250212,C
3955,34.66128978589417,B
5206,19.87752616648165,A
2898,58.23670445722988,B
2902,28.29127087528212,B
8183,18.491994164532688,C
5427,25.026303146144688,A
8937,31.29548507102888,A
5441,78.90425345001742,A
3093,48.74734641575886,B
6953,51.26358957162252,B
8400,7.556407071122145,C
9476,2.971190046650835,B
4799,28.9995440925967,B
1906,23.799281487045555,C
8649,46.2185442143417,C
9617,71.66077563346253,A
4356,7.60855072749386,A
1775,73.0719919309962,A
9861,51.85462873149392,B
3043,2.0760481751943485,A
8697,57.2216944799337,C
3671,90.126384573724,B
6646,60.256409735481604,C
8455,7.90275882590144,B
8016,2.7056336675040633,A
8850,30.958666038676817,B
2117,73.86614989057672,A
5066,78.2093995664784,A
6869,54.55884246500537,A
6549,23.198569323518566,C
3103,35.38956933461935,A
5249,48.703913852228226,A
5048,50.04887872736996,C
3657,63.98777436327825,A
9690,34.6560027467443,C
1194,62.79705226396748,A
2936,47.21411198250152,B
1682,35.1742764294023,C
5964,68.77535915335514,C
7209,90.29701941342256,B
5946,32.71472909999436,C
6469,50.0477013759107,B
2706,6.768373365994594,B
2827,1.0928678798287934,A
5109,72.6352719173704,C
8219,27.660663736434785,A
9097,53.524632194639075,B
5035,86.57736889620112,C
9028,64.14422628407556,A
8197,30.61238952466347,C
3856,39.93717035145567,C
4001,35.04540028372966,A
3603,21.770713833778892,B
7544,92.3586695444101,C
6670,45.405308316489126,A
3977,89.88198795528966,A
4603,80.34505640679978,A
6793,90.33879166802556,A
9612,59.934612857581484,A
8942,19.574822910374717,B
7990,80.980098050795,B
6628,87.89738533835157,A
1508,96.83361119471935,A
5269,37.41894194784206,A
1392,41.57489737813501,B
9031,50.892374060113106,B
5896,26.157020344553732,B
6356,38.642452718247206,C
4087,17.818933891104432,C
5858,76.3573503988362,C
5094,80.61654882449943,A
6293,7.226446552804466,A
6698,31.54499337002818,C
9273,19.319083140123684,A
1510,14.708119415047285,B
4461,90.90954921235189,A
5404,83.18451428475898,B
8542,61.71152138329986,A
7691,22.364958012132934,A
6046,29.447245043533094,B
5250,4.163186304771901,B
7561,53.004791469118906,C
2150,18.220744818319616,B
4103,46.762507843011136,B
9737,75.80275476289201,C
3845,70.03267767440288,C
5438,56.84271579861025,C
1868,4.349742165094848,B
3767,61.77576454695841,C
2924,24.15422932731523,C
1575,83.19329594148131,C
3889,69.76653155441672,B
8574,16.622012164230405,B
7615,87.47671185252767,C
8605,49.23463780232677,B
4660,82.62097450289234,A
1451,74.37813401674242,C
8754,82.87222548195398,B
8557,79.80970767834057,A
5176,29.839329061877155,B
5469,96.1629139274168,A
1933,42.124079957721904,C
8309,19.111380297943022,A
2543,45.06087730142583,C
7628,44.49025916549138,C
1318,73.10453213993317,A
9698,49.97977034026107,B
4125,39.98967237007224,B
9557,63.962884849061176,B
8590,87.74074052915986,B
6875,60.784851741229375,C
5599,42.49449231045767,C
1580,88.78377434069905,A
1352,78.85539278600149,A
8053,81.15319425192482,B
6184,40.71838004071754,C
7642,40.554879406579964,C
1368,44.15171600109687,B
5100,39.61992248172699,B
2578,75.69068655695207,A
5628,15.964532886620814,C
9508,56.324050734330406,C
4393,86.04321829711132,A
8696,4.726548458018936,A
4723,36.31588804978146,C
1231,82.71856878345167,C
9813,81.06725993413654,B
1737,23.226213518764308,C
8081,19.060669017199384,C
7078,83.84793770921047,A
2964,8.00601871623629,C
6368,58.74010583639668,A
8428,32.899576287369726,A
1025,79.14451688952761,A
7724,65.15093681541417,B
2314,8.078441826125916,B
7860,93.01882866853231,B
5792,44.61124812552496,A
5993,65.28565254609371,B
9126,33.007064561450335,C
8209,41.24061644050387,B
6156,10.38154057595747,B
5663,35.15216126055906,A
9906,23.231351952559752,C
4733,40.61488302050802,A
9860,9.80409265579293,B
7362,75.59734299882872,B
1168,81.8079315593851,B
1432,66.67515029941598,C
7735,98.29840552289015,A
4565,64.64273250737929,C
9422,18.75563714886541,C
5431,87.86361333236356,B
5544,20.754806502592757,C
9504,16.715721530312006,B
2992,10.074598916945831,A
9063,19.665249129113615,A
5571,88.32233686708989,A
2217,6.302155431971078,C
7691,64.97511910941745,A
3404,60.145362366114995,B
5406,9.92088870572298,A
2294,52.03864881503638,A
5455,2.3153589186214454,B
9149,94.50388619126315,C
5196,24.93156680210778,B
6381,19.2667990854172,B
5401,55.13827710690159,B
2795,95.28907620347948,C
9501,11.406220877166962,C
4296,46.173916277958284,B
3895,99.01045865503629,C
4187,45.57636092437193,B
2417,2.106946545793648,A
2305,33.903586766600505,B
8835,37.99650741295627,B
4416,11.47613326016431,A
4898,62.90936673805226,A
2562,91.03578315374853,B
7007,77.84660721072585,B
3238,64.87041564296288,B
8668,5.588051204443269,C
4608,44.43048451627824,C
5065,54.62301312167073,A
5070,65.6333611625227,A
2028,84.29756841611004,B
5808,8.734248744430184,B
9858,30.737733541074217,B
6644,56.3613000917119,B
1772,77.2654153974185,B
4051,60.889587756210666,C
4086,96.60828337540997,A
9567,33.196962466433604,C
9880,62.893974772601915,B
8737,82.81343756633113,C
3923,63.79096712476254,A
1536,20.055174270194644,B
6003,23.059498363345135,C
1278,49.67957269452196,C
3193,12.514739381414218,A
8608,70.25940821013475,B
8626,46.51923732489031,B
1977,32.147748626304306,B
8293,86.3182230638412,B
8476,62.02629889245482,C
7204,60.472942426543845,A
4958,11.771205747015225,A
9193,32.83535759546295,C
3155,15.427432399778615,C
9028,49.61110560613274,C
7902,27.09887609649018,C
9469,78.9082268673048,B
4306,87.36639264452877,C
5461,8.625213076698104,C
4436,69.45887503165739,B
3063,21.155659595024932,B
6845,99.1372638853879,C
9926,93.95282717300695,B
9954,33.615020568247516,B
1691,99.34357605876926,C
3842,63.6213062092205,B
3323,48.36690885499627,B
8895,40.90905950208241,B
2987,66.554362779549,B
2225,98.73589979983063,A
8577,33.439665859089125,C
8415,16.360301879705816,C
2793,5.439831651721819,B
7533,98.95115249399967,C
8296,59.61159197547975,B
9433,63.325938343508895,C
5463,49.762513190077776,B
7225,19.370279964904977,C
9597,81.57685705125019,C
1401,90.27503170218341,B
7982,62.121135529471225,A
8573,64.32172254773525,C
2586,94.77243721350177,B
5834,79.2252320183445,A
7839,50.51106618881369,B
7601,17.631457161637325,A
6300,24.560198140084147,A
9057,11.747838590079548,C
1398,40.05566496551764,C
8413,43.08504224086933,B
3729,66.50554302420716,A
4664,77.22310133392529,A
6586,27.587795228810737,A
3647,96.45572106008319,C
9764,56.72405098867265,C
3648,47.20116607089082,B
8934,85.4601205849334,A
4397,30.420610599114678,C
2475,45.54791744929344,C
2343,12.23863674535366,B
1901,70.72882525445279,B
2409,95.80710405802047,A
5866,54.315680836677046,C
8521,84.7892278292471,A
3286,96.6191443282282,B
1754,8.905681982986817,C
7829,43.35366618789823,A
4426,4.530795202192291,C
9024,43.59967545933038,B
9760,91.54168567099474,B
1518,82.73757780007031,B
5604,67.18375253821574,C
3095,56.39284591602166,A
7216,8.761427075930214,B
7395,39.658365674363274,B
6113,92.67988828016007,B
1849,41.07125921406056,A
4297,10.996776345498457,C
5710,87.96563069891513,B
7798,35.8503112733633,C
8928,38.20051756308862,A
3317,1.0414350509744374,A
3746,81.90436157861336,A
4563,9.49602013839034,B
7354,24.318981241691695,C
4124,20.26410814529037,C
3590,26.929339803793553,A
7077,3.970800190927483,B
1916,56.47113107050493,C
6662,73.64687419309813,C
4232,75.72606303546438,C
5686,62.32197942771953,A
3999,17.073728867836827,A
5242,20.63128956263878,B
7190,33.2512469861901,C
7189,41.51867209574831,C
7077,14.999772338849986,A
1655,13.52601168762002,B
3061,46.33707404178472,A
7576,9.327688789892703,A
6072,94.94607853498687,C
5275,36.17592701290789,C
5330,1.2420188774232663,B
3054,34.60710718206448,B
2532,54.08939902155736,B
4593,85.96056827255481,C
4503,51.59065464006817,C
7608,95.09466791210424,C
9585,48.01347637235713,B
6934,24.38570717176348,A
7692,95.09428321986394,C
3457,15.829355931579217,A
8593,42.22904722168036,A
9671,94.43095830554881,A
5675,74.27064239972478,A
2216,81.56177140039188,A
3403,98.00005581685639,C
1115,59.172231586424736,B
6721,89.47716221214569,B
9334,73.9017040018551,C
1883,86.03664685898643,B
3661,48.77843041885221,C
5531,86.8617121772877,A
9686,47.360775751441196,B
3305,68.89495712879476,A
8346,70.923392560655,A
9502,64.80787036236293,A
2463,44.12362203347897,C
4609,19.780327849120187,C
9164,77.57817992359769,B
9413,95.51781670563491,C
3872,9.367695315390863,C
1428,68.97924125978587,C
4865,78.4231642627201,A
7067,31.905481708305587,C
8115,89.34174558200378,A
3534,60.01677692174634,C
2667,48.14973785398328,A
7802,77.87161810007187,B
5415,24.737244926214476,C
6661,30.870441884307887,A
1628,65.46879777852146,B
8619,14.034444922112566,C
1269,23.691263217177376,A
3454,10.290490673968435,B
3811,94.67264940939499,A
9055,86.27716769151672,B
9583,94.70808826170745,C
9144,82.18867497578087,C
7059,40.647956789051634,C
5353,99.25089506742684,B
2927,58.25508365157779,A
7593,37.638780885674166,C
5234,32.804213550532424,C
5694,85.0207828072594,A
6036,95.02228612164792,C
2865,61.3842975679372,C
6677,33.47026286001951,C
1775,17.474372465729356,A
5143,89.01972510208996,B
4996,23.76222728028498,B
7653,52.820130954579376,C
4282,57.17300884554107,A
3282,49.202430255158916,A
5015,67.30965983751929,B
1869,94.51747471594025,B
8859,30.669564919098526,B
1488,32.73766520941372,C
7548,83.47178366735623,B
7859,96.27512204452339,A
9326,19.47021796995352,A
5533,29.38604263019895,C
9909,40.0694027757582,B
8462,67.03237233315578,C
5611,8.777009534266181,B
6721,74.83730739047273,B
1404,21.808538699619895,B
9783,35.41794139183786,C
4152,64.89776390505192,B
3498,89.16240570081652,C
4036,89.32228691783021,B
2443,73.6710536958925,C
7276,1.8919115198207859,C
3955,25.61019121261283,A
3981,74.11663018416408,A
1215,57.718273280499226,C
6401,19.16652278445793,B
9389,54.96822881874284,C
4378,14.009459896756344,B
7052,1.1292383705630789,B
6424,84.45502355681579,A
3379,97.66180413342879,B
3724,57.20468574873667,A
8688,6.865467484849806,C
5431,58.15544151041389,A
7729,5.780343186580333,C
5006,29.10529725802822,A
9274,13.228781695575767,A
8442,16.95192288644547,C
2762,91.10423240427204,A
7771,14.579100400527217,B
1398,44.806947687257974,B
9187,69.10437278924309,B
1727,82.80288804903591,B
5341,55.77435383584356,A
6552,19.670233141449703,B
2290,92.3878869577543,B
1936,46.213261090558284,B
3537,46.358377286848324,C
1417,40.96806124313084,A
7230,6.607654744049821,A
4094,54.93464544193411,B
3972,48.210822876432644,C
9679,30.05306359745523,C
7980,43.99135623152298,A
3347,59.983081713010705,C
9431,38.8269986070521,C
2929,74.00214294191245,B
2602,68.31727450506312,A
7336,89.28161189760628,B
7528,93.90171833798661,C
3607,3.598779914253271,B
7734,48.742991321445096,B
7224,67.03359118569227,A
9558,7.785668122084165,B
5129,87.97729883952887,B
2887,23.362926517254397,C
2420,4.8425772102199645,C
2179,24.348669106052313,C
8559,81.34377144633243,A
7470,46.92976077485121,C
1866,94.30141283700705,A
5323,96.50546133839686,C
5146,39.848727183501,B
1677,37.931476146648315,C
5687,84.11714041322887,C
1273,13.833422938455033,B
8128,77.48671839310174,A
2890,83.85141179881893,A
8421,85.71490124625278,C
9029,43.975577412240646,C
2108,4.591312307534851,A
5606,84.14020506798902,B
6057,4.492133183091044,C
2324,84.23235406436767,B
3932,12.893334069998257,C
5998,46.34272936762503,A
4080,71.1907550348518,C
5342,71.47144851888402,B
3771,37.35532137718486,A
5952,62.649176217078086,C
5438,4.111814744678794,C
6348,2.1463175132215366,C
3830,99.61942389243717,A
3967,45.92046358607089,B
7344,2.296814640452238,A
5863,87.69605439217293,A
9420,8.82844661553971,B
5052,82.10410206268196,B
4230,67.18705241941535,A
8590,27.761221110378393,C
7660,52.52752048831815,B
1738,55.870134383866,B
3538,95.9424147835746,A
6212,53.75494837605128,B
6005,85.12578950351532,B
2590,58.7148745506069,B
1494,28.452696640560614,C
5507,14.899824810929138,C
7467,73.22712403252974,B
9834,56.75473701305164,C
2496,94.5762096900671,C
8403,42.59354171851056,B
2338,67.22906987531198,A
3402,63.128080045480644,A
2945,72.77327437807429,B
4293,48.27607948514858,C
4902,3.9426981784581474,C
6921,46.07061808193659,B
9780,24.87309223425872,A
9136,71.80607170868502,B
1231,34.02899915085443,B
7646,23.30796447775955,C
5108,80.34877387539665,A
7566,35.35815798513994,A
2094,87.09661947187851,A
2217,88.5069925899995,B
3947,41.544625195246866,C
5302,41.44969835326865,C
1212,24.7018183229706,C
2200,75.55815659259056,A
6098,91.98602367356179,A
9980,17.587267893569283,A
4946,86.14215068713727,B
2970,46.42563269180552,C
5730,24.816586793431313,A
5494,77.30689753406389,C
5261,59.68107291065793,B
4234,88.9672166103529,C
1244,36.167407893572026,B
9136,76.67148442012295,A
5982,85.3265780873787,B
3661,74.27454523418066,A
9160,8.851049572636319,B
8483,40.354212770558746,C
2222,54.974672976320775,C
6487,94.11372835352712,B
3176,54.67475220462917,C
3691,58.92894122855418,A
2634,4.20668370641836,C
4423,64.54649762189547,A
4057,95.67926289695394,C
6308,7.566491648188826,A
2242,78.8053331703152,B
6346,88.80355571048673,C
9598,63.990298984738104,B
6515,53.57434223317113,B
8848,44.643710339024075,A
3625,5.229943907309116,A
2300,46.517930794311354,C
5946,18.20563569265191,A
4557,74.15774261435969,B
1368,38.90567843939398,C
4748,82.45098074044353,C
6608,56.90149686844641,B
9224,84.6930262612084,A
6830,98.69293927627014,A
1127,36.3585347125729,A
8580,3.628846580553435,A
9644,62.653196513318434,C
6778,3.748696887805049,A
4463,53.68032194681144,B
2113,55.61169278976584,B
6786,7.152479808151217,B
9356,33.18935061506489,C
9698,2.320627765510757,A
2382,99.1489603533538,A
8637,80.80792727172283,C
4996,24.310900868487945,C
2646,3.111756652116769,B
8726,66.36375904463156,B
1203,45.61764633088436,C
2891,50.68161157859783,A
3431,79.60655871779777,B
4455,10.510936491681036,B
8407,14.252847262229366,C
2405,70.14311953512335,C
8557,34.04771223485389,B
4094,18.192696933386046,B
9606,24.39654814786759,C
9981,32.18489814936314,A
3632,53.79397713599974,B
7579,6.944316702060649,B
9423,70.62556864220484,B
6046,10.775440843211893,B
3797,6.595202393436948,A
7952,82.48878853487714,A
1433,40.50105302930878,B
9242,87.80309886037368,A
4941,94.37331718246253,C
2078,19.721791506578715,C
8206,27.676507597154547,C
7074,33.3615240369557,B
2496,72.67026201542944,B
5147,81.06408309182382,A
2582,95.03585725350233,C
3707,43.594932939551924,B
4065,90.15595175207511,B
7969,91.6663433539419,C
7735,14.617784239131513,C
6828,94.93519362297856,B
6243,70.4360449215803,B
9023,70.09531351075739,C
6169,72.55148692052754,A
2708,60.49608300811324,B
2408,93.2536698219647,C
1720,71.43524408167953,A
8722,98.01793978885102,A
4813,62.207715883004305,C
6399,87.6838621261488,B
8958,89.69027220693718,B
8076,63.93605924431087,B
1946,90.73250030142825,A
3253,97.26113470897138,C
8392,69.76338289903413,B
4370,16.014553051129933,C
6261,95.88754414454102,A
6508,38.88106213533602,C
3046,5.570537453745718,C
2209,79.76553264979562,C
4774,90.71721448876278,C
7395,88.85789277669357,C
6683,74.56235004976118,B
8137,23.54461093166135,A
5327,77.06866465202468,B
8172,86.30058936284355,C
1917,69.37512347941794,C
1330,90.32764742538575,A
2553,26.565913833647855,A
8092,50.346922486917414,C
3773,64.98718765938736,C
8187,16.103920394155622,A
2391,58.18423152956452,B
5700,38.15308622999649,C
1110,33.62483665480598,A
6251,34.08810327911583,C
1956,44.98455992019054,A
9901,54.47285649438255,C
4946,49.72097233097305,A
5076,52.246888980448574,C
5049,91.13155094020823,B
8503,2.7922498682743755,C
7466,12.537720725455443,A
4302,51.23932559089743,B
8551,49.51229241679627,C
4486,26.161398116089924,B
9235,72.94461289200751,A
6422,64.5830595249634,A
5279,86.50357550798198,A
6724,51.813965630065766,B
4067,80.74797289519711,C
4774,40.650227518361646,C
7846,43.29732458016096,B
9549,93.84317990911607,B
1642,61.0300112987304,C
8535,48.7089611710237,A
2720,4.061539112689045,A
4946,95.10553397020186,C
8423,37.18592620574006,B
6551,59.408951142791096,B
5310,87.6875988789104,B
7664,39.37230845440724,B
1825,62.22123295030716,A
3794,62.70323294766838,C
4624,40.467144226135105,B
2194,62.76126488403186,C
4743,86.99030069187862,A
9392,62.83234669464548,C
9352,8.109504825077579,C
9900,79.01947387524724,A
6984,59.18592062594165,A
9558,38.27467932955998,B
8607,46.93419074770926,A
3338,62.66882368274943,C
4890,91.89519750841411,C
4134,25.894433264363865,B
3886,99.68929874051017,B
4689,2.9644050445588244,C
7644,15.337534504456888,C
4126,11.898164890742077,A
7659,40.674778776428965,C
6360,12.067857471927345,A
7033,27.270511246638648,A
7695,81.79770436717435,A
1473,26.099116789652395,C
2451,87.95982378385611,B
8232,56.72349038454624,C
7310,14.136914287418668,C
1927,44.61047585303048,B
4200,3.3834541175740798,B
9039,27.512243504701907,C
5085,80.58922971003146,C
6001,81.17976813842053,C
4446,39.44143777680296,B
9490,47.351717863801944,B
9880,24.011242873673982,B
1924,37.39169099956218,A
6828,7.534232951435184,B
5574,54.23423068558686,B
8848,1.5838179210810228,C
3187,52.99134550767611,A
8079,44.7812519421401,A
9806,59.60309751719017,A
6458,75.95231958004165,A
7416,64.78189642052838,A
3356,54.14013144066229,C
4612,6.685879261248315,A
7278,16.418290528004476,B
7254,45.5886421265595,A
6795,91.78738813181816,C
9556,78.91655057817233,A
1577,7.318548235325183,C
3451,40.016913716863776,B
4372,63.256463740007206,C
6445,8.32724316609778,C
5047,66.20412593877286,B
7017,94.75714050042458,A
9964,17.134086661688887,C
8032,80.63232168205246,B
1940,78.2965126298973,C
9526,53.37666321919658,C
2255,75.7625819249439,C
1762,13.876279932590693,C
4509,48.91802767622677,B
5485,54.27105604231071,B
3066,42.376062260694376,C
1646,92.4987620869528,A
5622,65.21570683845785,C
1058,76.84427828369633,A
9244,64.07872871429237,A
8788,69.02664230246192,C
2388,52.71332308542301,B
9527,92.23464179064491,A
4181,18.88592431721597,B
2144,85.46441459732478,C
8575,50.759563582419325,C
5344,71.75699034282124,A
3062,88.37441869631014,B
2269,32.858937871916694,C
1975,77.31967256753681,B
8020,99.10856267204183,B
8646,59.24791253938493,A
2574,58.308824106109356,C
9501,85.36562806112705,C
8247,41.24598342151652,C
6425,88.11676710689488,C
9632,7.552108707722482,A
9276,81.0213440186939,A
1465,31.23562625891825,A
3471,25.726141963019433,B
7280,91.14270721786981,B
1399,98.5057793557346,C
2069,83.59491178501248,C
2985,13.502194731029654,A
9488,32.82102990393617,C
2770,78.32811174788137,C
8778,68.1840069228617,C
3779,32.78008455418423,C
9704,72.57172765267853,B
5561,44.63459900065911,C
4832,39.09125289685996,C
7330,93.29034719194225,B
1207,67.81752831366016,C
3293,4.246996103834919,A
4506,16.562886014967134,C
7606,61.39134277000819,B
3917,95.04100833911495,B
1392,61.319956696426324,B
4495,53.24719343872884,B
8069,11.679877966933061,A
5696,74.63670766220116,C
2965,79.88928450890278,C
8620,29.514572392201124,A
7415,65.87291410782386,C
5170,56.29110196827472,A
2589,92.22578993471008,A
1452,82.66169130596268,B
9343,19.71987560433878,B
3083,27.061740453587493,C
3628,78.46862553429318,B
8457,36.444664832829204,B
5393,53.67345392396852,C
3391,56.82133665220804,B
6721,14.874869118215262,A
8492,8.082656417158331,C
3256,99.29496676183949,B
5911,92.2131623339361,C
3431,20.623586575421328,A
9258,91.51821968125992,B
1152,66.24706236055893,B
2993,45.40693144007114,B
6335,13.10181618101921,B
3438,7.0018300629034504,C
7470,26.84243127863926,B
6088,64.88654984807879,B
7079,33.643684791434566,B
1347,87.16878894199408,B
9279,92.12762237833066,B
1234,79.59582754698317,B
9182,82.83590755497629,B
7077,66.5071337363487,C
1686,86.95054558813617,B
8701,27.617562373386832,B
5693,95.86210751152551,C
7518,47.604266787245905,B
6937,35.851390669058425,A
3007,20.891769474262613,A
4819,85.80056075474562,B
5114,64.03633246890234,A
6647,25.42664929971213,C
1204,13.51494319123634,A
8993,27.64802834314841,B
2734,87.40302866750784,A
5166,54.37117217065765,B
4578,30.251531947470113,A
3555,98.23940445128815,B
2440,21.829835573352806,B
3269,66.221467247566,C
2985,20.324395051959158,A
6520,75.41705303775886,A
7396,16.292096187387486,A
2388,51.30238075272337,C
5662,30.54066489856121,B
5262,99.92764681352158,A
8293,48.58092265347785,A
2901,63.60652315551181,B
4862,61.02087560253593,B
1309,27.500684649596792,B
9184,88.34045353723798,C
8599,39.91165190438538,B
9156,24.684191526565208,A
8516,29.455912655652547,C
1433,47.515130979184505,B
5577,81.54295996035779,C
9893,22.08334573821881,B
2073,87.61235829225325,C
1061,28.109836914852487,B
4817,49.10676061547247,A
8694,26.577760117552955,B
3229,64.17651466406787,B
